Time;Load_1;Load_2;Hydro_ROR_1;Hydro_STOR_1;Hydro_ROR_2;Hydro_STOR_2;Wind_1;Wind_2;Solar_1;Solar_2;CCGT.ElectricityPrice;OCGT.ElectricityPrice;Nuclear.ElectricityPrice;Prix_poubelle;Prix_reseau
17802000;48598;49996;4052;0;3039;0;1065;4019;0;0;56.44;96.11;11.5;0;10000
17805600;43782;46951;3602;0;2702;0;1018;3937;0;0;56.44;96.11;11.5;0;10000
17809200;42110;45003;3395;0;2546;0;875;3794;0;0;56.44;96.11;11.5;0;10000
17812800;39325;43643;3233;0;2425;0;715;3574;0;0;56.44;96.11;11.5;0;10000
17816400;37612;42950;3105;0;2328;0;787;3506;0;0;56.44;96.11;11.5;0;10000
17820000;37063;42357;3078;0;2308;0;902;3293;0;35;56.44;96.11;11.5;0;10000
17823600;36328;41630;3049;0;2287;0;1356;3123;6;638;56.44;96.11;11.5;0;10000
17827200;36358;43152;3133;0;2350;0;1783;2854;328;2051;56.44;96.11;11.5;0;10000
17830800;38269;46309;3252;0;2439;0;1887;2818;1658;5146;56.44;96.11;11.5;0;10000
17834400;41138;49849;3382;0;2536;0;1734;2949;3876;7746;56.44;96.11;11.5;0;10000
17838000;43949;52719;3585;0;2689;0;2041;2992;6032;9241;56.44;96.11;11.5;0;10000
17841600;46067;55174;3635;0;2726;0;2601;3012;7338;9915;56.44;96.11;11.5;0;10000
17845200;48244;55919;3666;0;2749;0;3088;3101;8195;10085;56.44;96.11;11.5;0;10000
17848800;48799;55433;3719;0;2789;0;3071;3084;8528;9920;56.44;96.11;11.5;0;10000
17852400;46458;54780;3564;0;2673;0;3462;3068;8096;9340;56.44;96.11;11.5;0;10000
17856000;44779;53849;3471;0;2603;0;4479;3083;7221;8295;56.44;96.11;11.5;0;10000
17859600;43423;53642;3398;0;2548;0;4539;3052;6319;6965;56.44;96.11;11.5;0;10000
17863200;43066;54483;3447;0;2585;0;4927;2913;5399;5033;56.44;96.11;11.5;0;10000
17866800;44187;55377;3605;0;2704;0;5506;2734;3895;2669;56.44;96.11;11.5;0;10000
17870400;46075;55715;3837;0;2878;0;5776;2611;2244;1274;56.44;96.11;11.5;0;10000
17874000;46376;55722;4015;0;3011;0;5798;2603;758;83;56.44;96.11;11.5;0;10000
17877600;46015;56690;4095;0;3071;0;5708;2659;86;3;56.44;96.11;11.5;0;10000
17881200;47748;56516;4105;0;3079;0;5459;2694;0;0;56.44;96.11;11.5;0;10000
17884800;50854;53055;4104;1424;3078;1068;5228;2851;0;0;56.44;96.11;11.5;0;10000
17888400;48121;49371;3674;0;2756;0;5639;2939;0;0;56.44;96.11;11.5;0;10000
17892000;43567;46499;3300;0;2475;0;5999;3024;0;0;56.44;96.11;11.5;0;10000
17895600;42121;44855;3178;0;2384;0;6129;2996;0;0;56.44;96.11;11.5;0;10000
17899200;39817;44384;3138;0;2354;0;6394;2948;0;0;56.44;96.11;11.5;0;10000
17902800;38879;44744;3159;0;2369;0;6423;2971;0;0;56.44;96.11;11.5;0;10000
17906400;40401;47066;3183;0;2387;0;6585;2992;0;12;56.44;96.11;11.5;0;10000
17910000;43218;52279;3160;0;2370;0;6542;3036;0;351;56.44;96.11;11.5;0;10000
17913600;46937;59271;3415;0;2561;0;6453;3053;217;1203;56.44;96.11;11.5;0;10000
17917200;51279;66054;3745;0;2809;0;6427;3145;1214;3428;56.44;96.11;11.5;0;10000
17920800;55020;70303;3851;0;2888;0;6810;3293;2774;5077;56.44;96.11;11.5;0;10000
17924400;57189;72804;4083;0;3062;0;7215;3444;4610;6241;56.44;96.11;11.5;0;10000
17928000;58559;74223;4404;0;3303;0;7648;3600;6190;7084;56.44;96.11;11.5;0;10000
17931600;59728;73668;4411;0;3308;0;7815;3825;7179;7724;56.44;96.11;11.5;0;10000
17935200;59468;73841;4348;0;3261;0;8218;4077;8198;7833;56.44;96.11;11.5;0;10000
17938800;58830;73360;3967;0;2975;0;8598;4258;8298;7806;56.44;96.11;11.5;0;10000
17942400;57488;72724;3787;0;2840;0;8872;4436;8283;7541;56.44;96.11;11.5;0;10000
17946000;55895;71804;3757;0;2818;0;8953;4600;7670;6866;56.44;96.11;11.5;0;10000
17949600;54598;71455;3861;0;2895;0;8981;4641;6629;5713;56.44;96.11;11.5;0;10000
17953200;54382;70500;4035;0;3026;0;8806;4511;4878;3317;56.44;96.11;11.5;0;10000
17956800;55126;69010;4037;0;3027;0;8534;4287;2800;1760;56.44;96.11;11.5;0;10000
17960400;53137;66762;3986;0;2989;0;7788;3968;929;163;56.44;96.11;11.5;0;10000
17964000;50667;65770;4038;0;3029;0;6620;3909;100;4;56.44;96.11;11.5;0;10000
17967600;51674;63465;4085;0;3064;0;6006;3975;0;0;56.44;96.11;11.5;0;10000
17971200;54547;58593;3927;1230;2945;922;5830;4044;0;0;56.44;96.11;11.5;0;10000
17974800;51576;54138;3693;0;2770;0;5696;4136;0;0;56.44;96.11;11.5;0;10000
17978400;46408;50910;3263;0;2447;0;5348;4030;0;0;56.44;96.11;11.5;0;10000
17982000;44926;49130;2963;0;2222;0;5019;3947;0;0;56.44;96.11;11.5;0;10000
17985600;42429;48313;2852;0;2139;0;4805;3899;0;0;56.44;96.11;11.5;0;10000
17989200;41105;48310;2824;0;2118;0;4641;3888;0;0;56.44;96.11;11.5;0;10000
17992800;42129;49991;2841;0;2130;0;4533;3888;0;15;56.44;96.11;11.5;0;10000
17996400;44556;54396;2998;0;2249;0;4493;3936;0;456;56.44;96.11;11.5;0;10000
18000000;47904;60705;3323;0;2492;0;4364;4075;257;1496;56.44;96.11;11.5;0;10000
18003600;52324;67024;3583;0;2687;0;4395;4190;1523;3755;56.44;96.11;11.5;0;10000
18007200;55708;71118;3911;0;2933;0;4957;4547;3726;5702;56.44;96.11;11.5;0;10000
18010800;57752;73511;3771;0;2828;0;5142;4683;5609;6887;56.44;96.11;11.5;0;10000
18014400;59079;74762;3783;0;2837;0;5215;4666;7087;7549;56.44;96.11;11.5;0;10000
18018000;60024;74186;3943;0;2957;0;5393;4644;8313;7821;56.44;96.11;11.5;0;10000
18021600;59745;73867;3928;0;2946;0;5466;4854;8694;8162;56.44;96.11;11.5;0;10000
18025200;59076;73476;3677;0;2757;0;5384;5007;8924;8294;56.44;96.11;11.5;0;10000
18028800;57632;72666;3621;0;2716;0;5235;5041;8517;7956;56.44;96.11;11.5;0;10000
18032400;56210;71943;3648;0;2736;0;5069;5042;7553;6969;56.44;96.11;11.5;0;10000
18036000;55034;71396;3648;0;2736;0;4746;4945;6278;5470;56.44;96.11;11.5;0;10000
18039600;54969;70460;3771;0;2828;0;4248;4560;4283;2991;56.44;96.11;11.5;0;10000
18043200;55865;69107;4023;0;3017;0;3921;4009;2309;1705;56.44;96.11;11.5;0;10000
18046800;53860;66981;4148;0;3111;0;3155;3483;673;100;56.44;96.11;11.5;0;10000
18050400;51361;66038;4271;0;3203;0;2398;3199;54;3;56.44;96.11;11.5;0;10000
18054000;52045;63767;4246;0;3184;0;1781;3190;0;0;56.44;96.11;11.5;0;10000
18057600;54723;59217;4101;1312;3075;984;1787;3394;0;0;56.44;96.11;11.5;0;10000
18061200;51665;54690;3554;0;2665;0;1953;3369;0;0;56.44;96.11;11.5;0;10000
18064800;46515;51298;3010;0;2257;0;1951;3244;0;0;56.44;96.11;11.5;0;10000
18068400;45087;49448;2836;0;2127;0;1969;3164;0;0;56.44;96.11;11.5;0;10000
18072000;42558;48702;2806;0;2104;0;1875;3102;0;0;56.44;96.11;11.5;0;10000
18075600;41377;48624;2745;0;2058;0;1681;3038;0;0;56.44;96.11;11.5;0;10000
18079200;42297;50348;2716;0;2037;0;1643;2994;0;21;56.44;96.11;11.5;0;10000
18082800;44721;54730;2733;0;2049;0;1581;2821;1;464;56.44;96.11;11.5;0;10000
18086400;48095;60945;3205;0;2403;0;1597;2754;208;1637;56.44;96.11;11.5;0;10000
18090000;52418;67041;3614;0;2710;0;1302;2916;1260;4162;56.44;96.11;11.5;0;10000
18093600;55783;70815;3941;0;2956;0;1203;3238;3059;6217;56.44;96.11;11.5;0;10000
18097200;57622;72986;4002;0;3002;0;1736;3291;4644;7191;56.44;96.11;11.5;0;10000
18100800;58959;74288;4059;0;3044;0;2157;3423;6092;7649;56.44;96.11;11.5;0;10000
18104400;60103;73976;4161;0;3121;0;2516;3584;6826;7686;56.44;96.11;11.5;0;10000
18108000;59687;73877;3915;0;2936;0;2866;3716;7381;7629;56.44;96.11;11.5;0;10000
18111600;58878;73154;3656;0;2742;0;3249;4096;7541;7327;56.44;96.11;11.5;0;10000
18115200;57165;72445;3394;0;2546;0;3545;4436;7149;7204;56.44;96.11;11.5;0;10000
18118800;55660;71815;3386;0;2539;0;3749;4917;6466;6499;56.44;96.11;11.5;0;10000
18122400;54435;71408;3468;0;2601;0;3673;5020;5215;4998;56.44;96.11;11.5;0;10000
18126000;54061;70570;3620;0;2715;0;3511;4943;3846;2764;56.44;96.11;11.5;0;10000
18129600;54741;69073;3742;0;2807;0;3124;4646;2211;1412;56.44;96.11;11.5;0;10000
18133200;52626;66771;3706;0;2779;0;2620;4385;788;175;56.44;96.11;11.5;0;10000
18136800;50334;65869;3462;0;2596;0;2111;4202;93;3;56.44;96.11;11.5;0;10000
18140400;51407;63548;3537;0;2653;0;1914;4193;0;0;56.44;96.11;11.5;0;10000
18144000;54132;59113;3707;1136;2780;852;1938;4217;0;0;56.44;96.11;11.5;0;10000
18147600;51215;54846;3484;0;2613;0;1945;4184;0;0;56.44;96.11;11.5;0;10000
18151200;46121;51414;3281;0;2460;0;1966;4144;0;0;56.44;96.11;11.5;0;10000
18154800;44745;49435;3080;0;2310;0;1861;4205;0;0;56.44;96.11;11.5;0;10000
18158400;42298;48669;2913;0;2184;0;1858;4172;0;0;56.44;96.11;11.5;0;10000
18162000;40983;48663;2872;0;2154;0;1825;4107;0;0;56.44;96.11;11.5;0;10000
18165600;42034;50292;2859;0;2144;0;1723;4048;0;12;56.44;96.11;11.5;0;10000
18169200;44379;54544;2885;0;2164;0;1579;3921;0;424;56.44;96.11;11.5;0;10000
18172800;47603;60734;3137;0;2352;0;1490;3848;263;1649;56.44;96.11;11.5;0;10000
18176400;51740;66557;3501;0;2625;0;1144;3813;1426;4101;56.44;96.11;11.5;0;10000
18180000;54964;70075;3659;0;2744;0;820;3877;3575;6294;56.44;96.11;11.5;0;10000
18183600;56704;72116;3795;0;2846;0;1015;3998;5529;7728;56.44;96.11;11.5;0;10000
18187200;58005;73257;3999;0;2999;0;1276;3983;6948;8380;56.44;96.11;11.5;0;10000
18190800;58841;72837;4286;0;3214;0;1505;4061;7912;8588;56.44;96.11;11.5;0;10000
18194400;58533;72526;4239;0;3179;0;1593;4010;8430;8679;56.44;96.11;11.5;0;10000
18198000;57822;71914;3606;0;2705;0;1643;3924;8321;8412;56.44;96.11;11.5;0;10000
18201600;56096;71081;3348;0;2511;0;1702;3867;7521;7563;56.44;96.11;11.5;0;10000
18205200;54472;70302;3253;0;2439;0;1729;3751;6728;6819;56.44;96.11;11.5;0;10000
18208800;53251;69736;3379;0;2534;0;1802;3417;5922;5386;56.44;96.11;11.5;0;10000
18212400;53149;68852;3489;0;2616;0;1891;3370;4552;2990;56.44;96.11;11.5;0;10000
18216000;53773;67591;3783;0;2837;0;1849;3100;2872;1492;56.44;96.11;11.5;0;10000
18219600;51629;65759;3660;0;2745;0;1898;2658;1006;164;56.44;96.11;11.5;0;10000
18223200;49605;64971;3573;0;2680;0;1840;2485;100;3;56.44;96.11;11.5;0;10000
18226800;50981;62894;3591;0;2693;0;2205;2409;0;0;56.44;96.11;11.5;0;10000
18230400;53882;58371;3818;1070;2864;802;2497;2274;0;0;56.44;96.11;11.5;0;10000
18234000;51030;53990;3604;0;2703;0;2547;2187;0;0;56.44;96.11;11.5;0;10000
18237600;46046;50569;3167;0;2375;0;2434;2103;0;0;56.44;96.11;11.5;0;10000
18241200;44482;48673;3124;0;2343;0;2191;2027;0;0;56.44;96.11;11.5;0;10000
18244800;41827;47974;3022;0;2267;0;2024;1983;0;0;56.44;96.11;11.5;0;10000
18248400;40462;48003;2808;0;2106;0;1936;1946;0;0;56.44;96.11;11.5;0;10000
18252000;41356;49653;2714;0;2035;0;1853;1941;0;24;56.44;96.11;11.5;0;10000
18255600;43701;53755;2749;0;2062;0;1875;1732;1;462;56.44;96.11;11.5;0;10000
18259200;46770;59721;3069;0;2301;0;1833;1487;308;1933;56.44;96.11;11.5;0;10000
18262800;50662;65518;3137;0;2352;0;1519;1459;1575;4734;56.44;96.11;11.5;0;10000
18266400;53781;68878;3396;0;2547;0;948;1533;3545;7134;56.44;96.11;11.5;0;10000
18270000;55568;70587;3260;0;2445;0;819;1713;5574;8638;56.44;96.11;11.5;0;10000
18273600;56621;71298;3474;0;2605;0;937;1830;7065;9577;56.44;96.11;11.5;0;10000
18277200;57421;70449;3637;0;2728;0;1172;1909;8138;10079;56.44;96.11;11.5;0;10000
18280800;57150;69780;3646;0;2734;0;1143;2153;8732;10120;56.44;96.11;11.5;0;10000
18284400;56230;68579;3454;0;2590;0;1036;2406;9074;10013;56.44;96.11;11.5;0;10000
18288000;54359;67393;3358;0;2519;0;938;2394;8203;9373;56.44;96.11;11.5;0;10000
18291600;52614;66627;3259;0;2444;0;1026;2408;6536;8341;56.44;96.11;11.5;0;10000
18295200;51391;66280;3193;0;2395;0;1092;2342;4967;6538;56.44;96.11;11.5;0;10000
18298800;51542;65482;3455;0;2591;0;1113;2306;3122;3605;56.44;96.11;11.5;0;10000
18302400;51845;64027;3707;0;2780;0;1212;2424;1567;1637;56.44;96.11;11.5;0;10000
18306000;49999;62380;3687;0;2765;0;1223;2408;606;210;56.44;96.11;11.5;0;10000
18309600;48425;61526;3685;0;2763;0;1358;2494;63;3;56.44;96.11;11.5;0;10000
18313200;49460;59452;3704;0;2778;0;1832;2527;0;0;56.44;96.11;11.5;0;10000
18316800;52437;55265;3787;963;2840;722;2011;2501;0;0;56.44;96.11;11.5;0;10000
18320400;49545;51504;3585;0;2689;0;1922;2374;0;0;56.44;96.11;11.5;0;10000
18324000;44395;48139;3312;0;2484;0;1816;2091;0;0;56.44;96.11;11.5;0;10000
18327600;42770;46129;3175;0;2381;0;1683;1815;0;0;56.44;96.11;11.5;0;10000
18331200;39903;44906;3077;0;2308;0;1560;1698;0;0;56.44;96.11;11.5;0;10000
18334800;38153;44296;3174;0;2381;0;1498;1773;0;0;56.44;96.11;11.5;0;10000
18338400;38001;44223;3061;0;2296;0;1348;1853;0;24;56.44;96.11;11.5;0;10000
18342000;38376;44823;3012;0;2259;0;1175;1837;0;498;56.44;96.11;11.5;0;10000
18345600;38890;47713;3180;0;2385;0;1093;1637;156;1917;56.44;96.11;11.5;0;10000
18349200;41324;52220;3285;0;2464;0;781;1364;918;4616;56.44;96.11;11.5;0;10000
18352800;44683;56236;3291;0;2468;0;482;1240;2251;6737;56.44;96.11;11.5;0;10000
18356400;47196;58428;3350;0;2513;0;468;1183;3969;8005;56.44;96.11;11.5;0;10000
18360000;48548;58969;3425;0;2568;0;598;1122;5891;8865;56.44;96.11;11.5;0;10000
18363600;50245;58091;3621;0;2716;0;500;964;7461;9206;56.44;96.11;11.5;0;10000
18367200;50727;57203;3598;0;2699;0;484;902;8341;9507;56.44;96.11;11.5;0;10000
18370800;48979;56101;3462;0;2596;0;517;874;8552;9315;56.44;96.11;11.5;0;10000
18374400;47347;55126;3374;0;2530;0;606;943;8030;8272;56.44;96.11;11.5;0;10000
18378000;45966;54650;3368;0;2526;0;754;972;7345;6510;56.44;96.11;11.5;0;10000
18381600;45161;55320;3340;0;2505;0;914;1089;6262;4797;56.44;96.11;11.5;0;10000
18385200;45751;55931;3527;0;2645;0;1074;1136;4756;2627;56.44;96.11;11.5;0;10000
18388800;46555;55887;3694;0;2770;0;1217;1164;2719;1095;56.44;96.11;11.5;0;10000
18392400;45315;55017;3781;0;2836;0;1409;1309;875;143;56.44;96.11;11.5;0;10000
18396000;44203;55013;3622;0;2716;0;1542;1494;80;2;56.44;96.11;11.5;0;10000
18399600;46042;53908;3605;0;2703;0;1605;1527;0;0;56.44;96.11;11.5;0;10000
18403200;49556;50563;3836;945;2877;709;1658;1465;0;0;56.44;96.11;11.5;0;10000
18406800;47359;47218;3641;0;2730;0;1740;1384;0;0;56.44;96.11;11.5;0;10000
18410400;42631;44393;3556;0;2667;0;1596;1293;0;0;56.44;96.11;11.5;0;10000
18414000;41027;42569;3463;0;2597;0;1303;1179;0;0;56.44;96.11;11.5;0;10000
18417600;38059;41310;3429;0;2572;0;1175;1074;0;0;56.44;96.11;11.5;0;10000
18421200;36248;40675;3276;0;2457;0;1122;1018;0;0;56.44;96.11;11.5;0;10000
18424800;35801;40500;3141;0;2356;0;1161;1041;0;21;56.44;96.11;11.5;0;10000
18428400;35493;40100;3022;0;2267;0;1214;1053;0;464;56.44;96.11;11.5;0;10000
18432000;35245;41601;2994;0;2245;0;1289;1054;242;1726;56.44;96.11;11.5;0;10000
18435600;37215;44836;3210;0;2407;0;1168;1039;1672;4527;56.44;96.11;11.5;0;10000
18439200;40284;48267;3292;0;2469;0;649;1042;4449;6840;56.44;96.11;11.5;0;10000
18442800;42906;50922;3130;0;2347;0;453;1078;7209;8430;56.44;96.11;11.5;0;10000
18446400;44667;52803;3259;0;2444;0;599;1168;9264;9529;56.44;96.11;11.5;0;10000
18450000;46416;53034;3347;0;2510;0;810;1294;10578;10414;56.44;96.11;11.5;0;10000
18453600;46975;52534;3485;0;2614;0;909;1416;11134;10774;56.44;96.11;11.5;0;10000
18457200;44752;51550;3374;0;2530;0;1031;1550;11229;10554;56.44;96.11;11.5;0;10000
18460800;43218;50955;3327;0;2495;0;1105;1643;10775;9779;56.44;96.11;11.5;0;10000
18464400;42031;50705;3246;0;2434;0;1215;1614;9741;8396;56.44;96.11;11.5;0;10000
18468000;41546;51315;3235;0;2426;0;1236;1587;8141;6541;56.44;96.11;11.5;0;10000
18471600;42459;52403;3176;0;2382;0;1215;1561;5820;3441;56.44;96.11;11.5;0;10000
18475200;44005;53133;3287;0;2465;0;1170;1636;3161;1527;56.44;96.11;11.5;0;10000
18478800;44313;53769;3433;0;2575;0;1021;1952;890;177;56.44;96.11;11.5;0;10000
18482400;44370;55066;3619;0;2714;0;1195;2364;69;3;56.44;96.11;11.5;0;10000
18486000;46508;55001;3573;0;2680;0;1793;2641;0;0;56.44;96.11;11.5;0;10000
18489600;49683;51351;3647;1187;2735;890;2384;2981;0;0;56.44;96.11;11.5;0;10000
18493200;46973;47448;3369;0;2527;0;2689;3081;0;0;56.44;96.11;11.5;0;10000
18496800;42078;44588;3222;0;2416;0;2857;3192;0;0;56.44;96.11;11.5;0;10000
18500400;40738;43091;3150;0;2362;0;3092;3165;0;0;56.44;96.11;11.5;0;10000
18504000;38177;42441;3016;0;2262;0;3149;3059;0;0;56.44;96.11;11.5;0;10000
18507600;36919;42669;2889;0;2166;0;2965;3056;0;0;56.44;96.11;11.5;0;10000
18511200;37808;44816;2913;0;2184;0;2698;2884;0;18;56.44;96.11;11.5;0;10000
18514800;40036;49619;3050;0;2287;0;2333;2914;0;491;56.44;96.11;11.5;0;10000
18518400;42608;56084;3116;0;2337;0;1822;2574;219;1847;56.44;96.11;11.5;0;10000
18522000;46675;62698;3402;0;2551;0;1279;2049;1573;4764;56.44;96.11;11.5;0;10000
18525600;50507;67100;3552;0;2664;0;749;1842;4129;7354;56.44;96.11;11.5;0;10000
18529200;52945;69554;3374;0;2530;0;681;1858;6604;9117;56.44;96.11;11.5;0;10000
18532800;54639;71025;3379;0;2534;0;682;1999;8473;10289;56.44;96.11;11.5;0;10000
18536400;56381;70830;3311;0;2483;0;706;2180;9803;10890;56.44;96.11;11.5;0;10000
18540000;56840;70895;3311;0;2483;0;737;2503;10514;11048;56.44;96.11;11.5;0;10000
18543600;56385;70450;3355;0;2516;0;805;2736;10640;10800;56.44;96.11;11.5;0;10000
18547200;55122;69802;3384;0;2538;0;861;2675;10279;9903;56.44;96.11;11.5;0;10000
18550800;53780;68956;3631;0;2723;0;982;2675;9127;8501;56.44;96.11;11.5;0;10000
18554400;52836;68462;3840;0;2880;0;1003;2487;7212;6530;56.44;96.11;11.5;0;10000
18558000;52644;67577;4060;0;3045;0;1019;2313;4861;3571;56.44;96.11;11.5;0;10000
18561600;53071;66336;4129;0;3097;0;1043;2238;2288;1584;56.44;96.11;11.5;0;10000
18565200;51155;64581;4107;0;3080;0;1122;2257;663;149;56.44;96.11;11.5;0;10000
18568800;49386;64211;4006;0;3005;0;1391;2484;61;2;56.44;96.11;11.5;0;10000
18572400;50380;61942;3903;0;2927;0;1687;2571;0;0;56.44;96.11;11.5;0;10000
18576000;52726;57171;3792;1302;2844;976;2205;2566;0;0;56.44;96.11;11.5;0;10000
18579600;49516;52450;3451;0;2588;0;2488;2449;0;0;56.44;96.11;11.5;0;10000
18583200;44357;49066;3205;0;2403;0;2568;2435;0;0;56.44;96.11;11.5;0;10000
18586800;42926;47179;3165;0;2374;0;2690;2371;0;0;56.44;96.11;11.5;0;10000
18590400;40291;46256;3148;0;2361;0;2412;2419;0;0;56.44;96.11;11.5;0;10000
18594000;38989;46294;3052;0;2289;0;2585;2535;0;0;56.44;96.11;11.5;0;10000
18597600;39761;47945;3058;0;2293;0;2827;2727;0;3;56.44;96.11;11.5;0;10000
18601200;41910;52064;3149;0;2362;0;2870;2734;0;335;56.44;96.11;11.5;0;10000
18604800;44370;58102;3183;0;2387;0;2679;2451;109;1597;56.44;96.11;11.5;0;10000
18608400;48200;64218;3354;0;2516;0;1858;2186;687;4043;56.44;96.11;11.5;0;10000
18612000;51566;68105;3367;0;2525;0;1884;1989;1837;6197;56.44;96.11;11.5;0;10000
18615600;53750;70276;3413;0;2560;0;2005;2056;3240;7679;56.44;96.11;11.5;0;10000
18619200;55017;71600;3673;0;2754;0;2083;2224;4632;8320;56.44;96.11;11.5;0;10000
18622800;56269;71235;3714;0;2786;0;2300;2608;5874;8422;56.44;96.11;11.5;0;10000
18626400;55933;70999;3663;0;2747;0;2364;2899;7019;8134;56.44;96.11;11.5;0;10000
18630000;55081;70542;3568;0;2676;0;2633;3084;7488;7674;56.44;96.11;11.5;0;10000
18633600;53720;69798;3492;0;2619;0;2661;3178;7485;6877;56.44;96.11;11.5;0;10000
18637200;52507;69169;3562;0;2672;0;2596;3218;7268;5930;56.44;96.11;11.5;0;10000
18640800;51406;68863;3670;0;2752;0;2396;3294;6155;4537;56.44;96.11;11.5;0;10000
18644400;51268;68117;3907;0;2930;0;2091;3284;4541;2450;56.44;96.11;11.5;0;10000
18648000;51815;66793;4049;0;3037;0;1697;3184;2487;1090;56.44;96.11;11.5;0;10000
18651600;49995;64979;3966;0;2974;0;1083;3155;750;99;56.44;96.11;11.5;0;10000
18655200;48203;64659;3893;0;2920;0;702;3051;50;1;56.44;96.11;11.5;0;10000
18658800;49431;62129;3781;0;2836;0;571;2814;0;0;56.44;96.11;11.5;0;10000
18662400;51827;57379;3739;1508;2804;1131;552;2406;0;0;56.44;96.11;11.5;0;10000
18666000;48719;52602;3466;0;2599;0;487;2075;0;0;56.44;96.11;11.5;0;10000
18669600;43663;49324;3109;0;2331;0;558;1832;0;0;56.44;96.11;11.5;0;10000
18673200;42240;47404;2867;0;2150;0;728;1777;0;0;56.44;96.11;11.5;0;10000
18676800;39584;46544;2781;0;2085;0;797;1666;0;0;56.44;96.11;11.5;0;10000
18680400;38382;46582;2814;0;2111;0;960;1621;0;0;56.44;96.11;11.5;0;10000
18684000;39089;48347;2821;0;2116;0;1224;1567;0;15;56.44;96.11;11.5;0;10000
18687600;41217;52478;2870;0;2152;0;1428;1494;0;464;56.44;96.11;11.5;0;10000
18691200;43581;58466;3148;0;2361;0;1414;1412;216;1763;56.44;96.11;11.5;0;10000
18694800;47518;64365;3314;0;2485;0;1280;1240;1532;4450;56.44;96.11;11.5;0;10000
18698400;51155;68179;3313;0;2484;0;748;1208;4071;6792;56.44;96.11;11.5;0;10000
18702000;53567;70462;3314;0;2486;0;631;1377;6631;8705;56.44;96.11;11.5;0;10000
18705600;55235;72141;3534;0;2650;0;952;1564;8617;9956;56.44;96.11;11.5;0;10000
18709200;56791;71987;3624;0;2718;0;1124;1714;9856;10717;56.44;96.11;11.5;0;10000
18712800;57079;71848;3597;0;2698;0;1150;1749;10447;11010;56.44;96.11;11.5;0;10000
18716400;56464;71325;3264;0;2448;0;1138;1837;10523;10586;56.44;96.11;11.5;0;10000
18720000;55333;70508;3253;0;2439;0;1275;1908;10112;9626;56.44;96.11;11.5;0;10000
18723600;54121;69987;3512;0;2634;0;1512;1779;9082;8190;56.44;96.11;11.5;0;10000
18727200;53209;69618;3683;0;2762;0;1669;1741;7425;6245;56.44;96.11;11.5;0;10000
18730800;53244;68881;3973;0;2980;0;1812;1690;5359;3498;56.44;96.11;11.5;0;10000
18734400;53531;67702;4279;0;3209;0;1737;1637;2796;1523;56.44;96.11;11.5;0;10000
18738000;51330;65884;4209;0;3156;0;1491;1603;770;130;56.44;96.11;11.5;0;10000
18741600;49599;65305;3750;0;2812;0;1483;1713;52;1;56.44;96.11;11.5;0;10000
18745200;50766;62882;3544;0;2658;0;1453;1926;0;0;56.44;96.11;11.5;0;10000
18748800;53298;57975;3504;1597;2628;1198;1517;2060;0;0;56.44;96.11;11.5;0;10000
18752400;50165;53270;3251;0;2438;0;1590;2023;0;0;56.44;96.11;11.5;0;10000
18756000;44920;49969;2885;0;2163;0;1429;1856;0;0;56.44;96.11;11.5;0;10000
18759600;43446;48088;2704;0;2028;0;1338;1768;0;0;56.44;96.11;11.5;0;10000
18763200;40701;47163;2730;0;2047;0;1346;1706;0;0;56.44;96.11;11.5;0;10000
18766800;39442;47070;2777;0;2083;0;1266;1575;0;0;56.44;96.11;11.5;0;10000
18770400;40129;48714;2769;0;2077;0;1131;1469;0;12;56.44;96.11;11.5;0;10000
18774000;42295;52514;2833;0;2125;0;1280;1457;0;446;56.44;96.11;11.5;0;10000
18777600;44702;58263;3155;0;2366;0;1601;1282;197;1800;56.44;96.11;11.5;0;10000
18781200;48512;64237;3474;0;2605;0;1348;924;1346;4670;56.44;96.11;11.5;0;10000
18784800;52095;68407;3428;0;2571;0;1006;770;3410;7162;56.44;96.11;11.5;0;10000
18788400;54416;70849;3489;0;2617;0;1171;874;5539;8946;56.44;96.11;11.5;0;10000
18792000;55930;72427;3605;0;2703;0;1123;989;7450;10249;56.44;96.11;11.5;0;10000
18795600;57404;72370;3429;0;2571;0;1047;1233;9166;10868;56.44;96.11;11.5;0;10000
18799200;57643;72209;3299;0;2474;0;1062;1443;10079;10862;56.44;96.11;11.5;0;10000
18802800;57110;71534;3167;0;2375;0;1074;1673;10314;10430;56.44;96.11;11.5;0;10000
18806400;55965;70574;3074;0;2305;0;939;1917;10019;9399;56.44;96.11;11.5;0;10000
18810000;54693;69795;3351;0;2513;0;705;1994;9193;7923;56.44;96.11;11.5;0;10000
18813600;53833;69501;3493;0;2619;0;592;1776;7652;5879;56.44;96.11;11.5;0;10000
18817200;53818;68729;3727;0;2795;0;573;1607;5461;3149;56.44;96.11;11.5;0;10000
18820800;53994;67613;3875;0;2906;0;584;1419;2887;1294;56.44;96.11;11.5;0;10000
18824400;51904;66153;3696;0;2772;0;724;1340;788;121;56.44;96.11;11.5;0;10000
18828000;50012;65734;3545;0;2659;0;1025;1465;52;1;56.44;96.11;11.5;0;10000
18831600;51214;63542;3631;0;2723;0;1570;1483;0;0;56.44;96.11;11.5;0;10000
18835200;53462;58696;3739;1680;2804;1260;1804;1501;0;0;56.44;96.11;11.5;0;10000
18838800;50219;54111;3119;0;2339;0;2002;1433;0;0;56.44;96.11;11.5;0;10000
